,level_0,level_1,strain,time since birth [min],cdg_dh,type,cdg [a.u.],cdg_dl
24462,time since birth [min],2,AKS1099,10,,low cdg cell,651.2705314009662,651.2705314009662
24463,time since birth [min],3,AKS1099,15,,low cdg cell,649.3649289099526,649.3649289099526
24464,time since birth [min],4,AKS1099,20,,low cdg cell,615.9461883408072,615.9461883408072
24465,time since birth [min],5,AKS1099,25,,low cdg cell,634.5675675675676,634.5675675675676
24466,time since birth [min],6,AKS1099,30,,low cdg cell,657.1651785714286,657.1651785714286
24467,time since birth [min],7,AKS1099,35,,low cdg cell,666.8266666666667,666.8266666666667
24468,time since birth [min],8,AKS1099,40,,low cdg cell,659.7647058823529,659.7647058823529
24469,time since birth [min],9,AKS1099,45,,low cdg cell,674.1660079051384,674.1660079051384
24470,time since birth [min],10,AKS1099,50,,low cdg cell,659.884476534296,659.884476534296
24471,time since birth [min],11,AKS1099,55,,low cdg cell,650.9468438538206,650.9468438538206
24472,time since birth [min],12,AKS1099,60,,low cdg cell,657.7220447284345,657.7220447284345
24473,time since birth [min],13,AKS1099,65,,low cdg cell,659.2638036809816,659.2638036809816
24474,time since birth [min],14,AKS1099,70,,low cdg cell,653.5959302325581,653.5959302325581
24475,time since birth [min],15,AKS1099,75,,low cdg cell,643.7932960893854,643.7932960893854
24476,time since birth [min],16,AKS1099,80,,low cdg cell,646.2807486631016,646.2807486631016
24477,time since birth [min],0,AKS1099,0,,low cdg cell,136.7093023255814,136.7093023255814
24478,time since birth [min],1,AKS1099,5,,low cdg cell,137.46840148698885,137.46840148698885
24479,time since birth [min],2,AKS1099,10,,low cdg cell,136.37234042553192,136.37234042553192
24480,time since birth [min],3,AKS1099,15,,low cdg cell,136.99295774647888,136.99295774647888
24481,time since birth [min],4,AKS1099,20,,low cdg cell,136.2551724137931,136.2551724137931
24482,time since birth [min],5,AKS1099,25,,low cdg cell,134.56565656565655,134.56565656565655
24483,time since birth [min],6,AKS1099,30,,low cdg cell,135.4375,135.4375
24484,time since birth [min],7,AKS1099,35,,low cdg cell,135.0810810810811,135.0810810810811
24485,time since birth [min],8,AKS1099,40,,low cdg cell,132.6312292358804,132.6312292358804
24486,time since birth [min],9,AKS1099,45,,low cdg cell,134.51644736842104,134.51644736842104
24487,time since birth [min],10,AKS1099,50,,low cdg cell,135.2792207792208,135.2792207792208
24488,time since birth [min],11,AKS1099,55,,low cdg cell,133.14705882352942,133.14705882352942
24489,time since birth [min],12,AKS1099,60,,low cdg cell,132.53947368421052,132.53947368421052
24490,time since birth [min],0,AKS1099,0,,low cdg cell,210.8111111111111,210.8111111111111
24491,time since birth [min],1,AKS1099,5,,low cdg cell,210.37430167597765,210.37430167597765
24492,time since birth [min],2,AKS1099,10,,low cdg cell,209.8260869565217,209.8260869565217
24493,time since birth [min],3,AKS1099,15,,low cdg cell,207.55376344086025,207.55376344086025
24494,time since birth [min],4,AKS1099,20,,low cdg cell,204.93010752688173,204.93010752688173
24495,time since birth [min],5,AKS1099,25,,low cdg cell,203.79057591623035,203.79057591623035
24496,time since birth [min],6,AKS1099,30,,low cdg cell,204.74242424242425,204.74242424242425
24497,time since birth [min],7,AKS1099,35,,low cdg cell,202.1971153846154,202.1971153846154
24498,time since birth [min],8,AKS1099,40,,low cdg cell,201.73394495412845,201.73394495412845
24499,time since birth [min],9,AKS1099,45,,low cdg cell,197.30454545454543,197.30454545454543
24500,time since birth [min],10,AKS1099,50,,low cdg cell,195.37444933920705,195.37444933920705
24501,time since birth [min],11,AKS1099,55,,low cdg cell,192.890756302521,192.890756302521
24502,time since birth [min],12,AKS1099,60,,low cdg cell,189.61475409836063,189.61475409836063
24503,time since birth [min],13,AKS1099,65,,low cdg cell,187.37154150197628,187.37154150197628
24504,time since birth [min],14,AKS1099,70,,low cdg cell,183.88345864661653,183.88345864661653
24505,time since birth [min],15,AKS1099,75,,low cdg cell,182.59636363636363,182.59636363636363
24506,time since birth [min],16,AKS1099,80,,low cdg cell,179.65292096219932,179.65292096219932
24507,time since birth [min],0,AKS1099,0,,low cdg cell,624.2333333333333,624.2333333333333
24508,time since birth [min],1,AKS1099,5,,low cdg cell,624.9726775956284,624.9726775956284
24509,time since birth [min],2,AKS1099,10,,low cdg cell,624.7967914438502,624.7967914438502
24510,time since birth [min],3,AKS1099,15,,low cdg cell,627.2356020942408,627.2356020942408
24511,time since birth [min],4,AKS1099,20,,low cdg cell,608.5172413793103,608.5172413793103
24512,time since birth [min],5,AKS1099,25,,low cdg cell,606.6076555023924,606.6076555023924
24513,time since birth [min],6,AKS1099,30,,low cdg cell,610.4579439252336,610.4579439252336
24514,time since birth [min],7,AKS1099,35,,low cdg cell,616.1121076233184,616.1121076233184
24515,time since birth [min],8,AKS1099,40,,low cdg cell,617.290909090909,617.290909090909
24516,time since birth [min],9,AKS1099,45,,low cdg cell,623.4148471615721,623.4148471615721
24517,time since birth [min],10,AKS1099,50,,low cdg cell,622.5956521739131,622.5956521739131
24518,time since birth [min],11,AKS1099,55,,low cdg cell,626.4382978723404,626.4382978723404
24519,time since birth [min],12,AKS1099,60,,low cdg cell,637.1975806451613,637.1975806451613
24520,time since birth [min],0,AKS1099,0,,low cdg cell,626.8128078817734,626.8128078817734
24521,time since birth [min],1,AKS1099,5,,low cdg cell,623.4336734693877,623.4336734693877
24522,time since birth [min],2,AKS1099,10,,low cdg cell,640.768472906404,640.768472906404
24523,time since birth [min],3,AKS1099,15,,low cdg cell,636.2801932367149,636.2801932367149
24524,time since birth [min],4,AKS1099,20,,low cdg cell,623.2777777777778,623.2777777777778
24525,time since birth [min],5,AKS1099,25,,low cdg cell,616.8281938325991,616.8281938325991
24526,time since birth [min],6,AKS1099,30,,low cdg cell,645.4595744680851,645.4595744680851
24527,time since birth [min],7,AKS1099,35,,low cdg cell,643.7327935222672,643.7327935222672
24528,time since birth [min],8,AKS1099,40,,low cdg cell,669.1792828685259,669.1792828685259
24529,time since birth [min],9,AKS1099,45,,low cdg cell,676.2750929368029,676.2750929368029
24530,time since birth [min],10,AKS1099,50,,low cdg cell,678.4148936170212,678.4148936170212
24531,time since birth [min],11,AKS1099,55,,low cdg cell,695.3262411347517,695.3262411347517
24532,time since birth [min],12,AKS1099,60,,low cdg cell,705.6833333333333,705.6833333333333
24533,time since birth [min],13,AKS1099,65,,low cdg cell,713.658064516129,713.658064516129
24534,time since birth [min],14,AKS1099,70,,low cdg cell,722.253164556962,722.253164556962
24535,time since birth [min],15,AKS1099,75,,low cdg cell,717.5135951661631,717.5135951661631
24536,time since birth [min],16,AKS1099,80,,low cdg cell,707.1228070175439,707.1228070175439
24537,time since birth [min],0,AKS1099,0,,low cdg cell,713.5799086757991,713.5799086757991
24538,time since birth [min],1,AKS1099,5,,low cdg cell,699.5043478260869,699.5043478260869
24539,time since birth [min],2,AKS1099,10,,low cdg cell,683.632911392405,683.632911392405
24540,time since birth [min],3,AKS1099,15,,low cdg cell,673.8008298755186,673.8008298755186
24541,time since birth [min],4,AKS1099,20,,low cdg cell,676.5461847389558,676.5461847389558
24542,time since birth [min],5,AKS1099,25,,low cdg cell,688.8365019011407,688.8365019011407
24543,time since birth [min],6,AKS1099,30,,low cdg cell,702.0962962962963,702.0962962962963
24544,time since birth [min],7,AKS1099,35,,low cdg cell,710.0428571428571,710.0428571428571
24545,time since birth [min],8,AKS1099,40,,low cdg cell,702.7898305084746,702.7898305084746
24546,time since birth [min],9,AKS1099,45,,low cdg cell,721.4592833876221,721.4592833876221
24547,time since birth [min],10,AKS1099,50,,low cdg cell,723.9155844155844,723.9155844155844
24548,time since birth [min],11,AKS1099,55,,low cdg cell,732.25,732.25
24549,time since birth [min],12,AKS1099,60,,low cdg cell,747.165625,747.165625
24550,time since birth [min],0,AKS1099,0,,low cdg cell,449.80232558139534,449.80232558139534
24551,time since birth [min],1,AKS1099,5,,low cdg cell,443.71590909090907,443.71590909090907
24552,time since birth [min],2,AKS1099,10,,low cdg cell,423.94776119402985,423.94776119402985
24553,time since birth [min],3,AKS1099,15,,low cdg cell,439.0567375886525,439.0567375886525
24554,time since birth [min],4,AKS1099,20,,low cdg cell,461.2920962199313,461.2920962199313
24555,time since birth [min],5,AKS1099,25,,low cdg cell,444.3174061433447,444.3174061433447
24556,time since birth [min],6,AKS1099,30,,low cdg cell,437.73026315789474,437.73026315789474
24557,time since birth [min],7,AKS1099,35,,low cdg cell,461.7687296416938,461.7687296416938
24558,time since birth [min],8,AKS1099,40,,low cdg cell,478.7138263665595,478.7138263665595
24559,time since birth [min],9,AKS1099,45,,low cdg cell,487.4753086419753,487.4753086419753
24560,time since birth [min],10,AKS1099,50,,low cdg cell,495.4640718562874,495.4640718562874
24561,time since birth [min],11,AKS1099,55,,low cdg cell,497.936231884058,497.936231884058
24562,time since birth [min],12,AKS1099,60,,low cdg cell,509.1171428571429,509.1171428571429
24563,time since birth [min],13,AKS1099,65,,low cdg cell,508.62116991643455,508.62116991643455
24564,time since birth [min],0,AKS1099,0,,low cdg cell,613.1631205673759,613.1631205673759
24565,time since birth [min],1,AKS1099,5,,low cdg cell,601.1006711409397,601.1006711409397
24566,time since birth [min],2,AKS1099,10,,low cdg cell,554.2702702702703,554.2702702702703
24567,time since birth [min],3,AKS1099,15,,low cdg cell,485.1986754966888,485.1986754966888
24568,time since birth [min],4,AKS1099,20,,low cdg cell,461.4333333333333,461.4333333333333
24569,time since birth [min],5,AKS1099,25,,low cdg cell,484.4968152866242,484.4968152866242
24570,time since birth [min],6,AKS1099,30,,low cdg cell,572.4223602484471,572.4223602484471
24571,time since birth [min],7,AKS1099,35,,low cdg cell,595.4171779141104,595.4171779141104
24572,time since birth [min],8,AKS1099,40,,low cdg cell,612.2283950617284,612.2283950617284
24573,time since birth [min],9,AKS1099,45,,low cdg cell,670.4096385542168,670.4096385542168
24574,time since birth [min],10,AKS1099,50,,low cdg cell,674.4767441860465,674.4767441860465
24575,time since birth [min],11,AKS1099,55,,low cdg cell,684.870786516854,684.870786516854
24576,time since birth [min],12,AKS1099,60,,low cdg cell,689.7486338797814,689.7486338797814
24577,time since birth [min],13,AKS1099,65,,low cdg cell,695.5520833333334,695.5520833333334
24578,time since birth [min],14,AKS1099,70,,low cdg cell,681.6225490196078,681.6225490196078
24579,time since birth [min],15,AKS1099,75,,low cdg cell,693.2718446601941,693.2718446601941
24580,time since birth [min],16,AKS1099,80,,low cdg cell,701.2798165137615,701.2798165137615
24581,time since birth [min],0,AKS1099,0,,low cdg cell,721.652380952381,721.652380952381
24582,time since birth [min],1,AKS1099,5,,low cdg cell,700.3422222222222,700.3422222222222
24583,time since birth [min],2,AKS1099,10,,low cdg cell,695.1856540084389,695.1856540084389
24584,time since birth [min],3,AKS1099,15,,low cdg cell,681.6141078838174,681.6141078838174
24585,time since birth [min],4,AKS1099,20,,low cdg cell,675.7826086956521,675.7826086956521
24586,time since birth [min],5,AKS1099,25,,low cdg cell,673.1042471042471,673.1042471042471
24587,time since birth [min],6,AKS1099,30,,low cdg cell,697.1654135338346,697.1654135338346
24588,time since birth [min],7,AKS1099,35,,low cdg cell,686.7758620689655,686.7758620689655
24589,time since birth [min],8,AKS1099,40,,low cdg cell,683.9590443686006,683.9590443686006
24590,time since birth [min],9,AKS1099,45,,low cdg cell,693.8154362416108,693.8154362416108
24591,time since birth [min],10,AKS1099,50,,low cdg cell,698.4180064308682,698.4180064308682
24592,time since birth [min],11,AKS1099,55,,low cdg cell,687.9756097560976,687.9756097560976
24593,time since birth [min],12,AKS1099,60,,low cdg cell,699.8473053892216,699.8473053892216
24594,time since birth [min],0,AKS1099,0,,low cdg cell,657.253807106599,657.253807106599
24595,time since birth [min],1,AKS1099,5,,low cdg cell,648.3365853658537,648.3365853658537
24596,time since birth [min],2,AKS1099,10,,low cdg cell,648.8468899521531,648.8468899521531
24597,time since birth [min],3,AKS1099,15,,low cdg cell,646.6,646.6
24598,time since birth [min],4,AKS1099,20,,low cdg cell,660.7964601769911,660.7964601769911
24599,time since birth [min],5,AKS1099,25,,low cdg cell,668.1198347107438,668.1198347107438
24600,time since birth [min],6,AKS1099,30,,low cdg cell,685.5816733067729,685.5816733067729
24601,time since birth [min],7,AKS1099,35,,low cdg cell,686.2117647058824,686.2117647058824
24602,time since birth [min],8,AKS1099,40,,low cdg cell,669.0305343511451,669.0305343511451
24603,time since birth [min],9,AKS1099,45,,low cdg cell,624.7074074074075,624.7074074074075
24604,time since birth [min],10,AKS1099,50,,low cdg cell,609.9142857142857,609.9142857142857
24605,time since birth [min],11,AKS1099,55,,low cdg cell,634.0175438596491,634.0175438596491
24606,time since birth [min],12,AKS1099,60,,low cdg cell,599.80276816609,599.80276816609
24607,time since birth [min],13,AKS1099,65,,low cdg cell,611.0872483221476,611.0872483221476
24608,time since birth [min],14,AKS1099,70,,low cdg cell,614.8933333333333,614.8933333333333
24609,time since birth [min],15,AKS1099,75,,low cdg cell,645.7294520547945,645.7294520547945
24610,time since birth [min],16,AKS1099,80,,low cdg cell,666.2310344827587,666.2310344827587
24611,time since birth [min],0,AKS1099,0,,low cdg cell,618.2469135802469,618.2469135802469
24612,time since birth [min],1,AKS1099,5,,low cdg cell,607.9230769230769,607.9230769230769
24613,time since birth [min],2,AKS1099,10,,low cdg cell,590.1355932203389,590.1355932203389
24614,time since birth [min],3,AKS1099,15,,low cdg cell,597.6201117318436,597.6201117318436
24615,time since birth [min],4,AKS1099,20,,low cdg cell,539.081081081081,539.081081081081
24616,time since birth [min],5,AKS1099,25,,low cdg cell,577.8489583333334,577.8489583333334
24617,time since birth [min],6,AKS1099,30,,low cdg cell,594.8872549019608,594.8872549019608
24618,time since birth [min],7,AKS1099,35,,low cdg cell,614.0666666666667,614.0666666666667
24619,time since birth [min],8,AKS1099,40,,low cdg cell,625.0845070422536,625.0845070422536
24620,time since birth [min],9,AKS1099,45,,low cdg cell,627.4727272727273,627.4727272727273
24621,time since birth [min],10,AKS1099,50,,low cdg cell,622.2622222222222,622.2622222222222
24622,time since birth [min],11,AKS1099,55,,low cdg cell,642.7333333333333,642.7333333333333
24623,time since birth [min],12,AKS1099,60,,low cdg cell,634.6244897959184,634.6244897959184
24624,time since birth [min],13,AKS1099,65,,low cdg cell,642.625468164794,642.625468164794
24625,time since birth [min],14,AKS1099,70,,low cdg cell,630.481884057971,630.481884057971
24626,time since birth [min],15,AKS1099,75,,low cdg cell,638.4148936170212,638.4148936170212
24627,time since birth [min],16,AKS1099,80,,low cdg cell,634.0034364261169,634.0034364261169
24628,time since birth [min],0,AKS1099,0,,low cdg cell,661.0280373831775,661.0280373831775
24629,time since birth [min],1,AKS1099,5,,low cdg cell,645.4075829383886,645.4075829383886
24630,time since birth [min],2,AKS1099,10,,low cdg cell,638.0765765765766,638.0765765765766
24631,time since birth [min],3,AKS1099,15,,low cdg cell,614.367088607595,614.367088607595
24632,time since birth [min],4,AKS1099,20,,low cdg cell,636.0650406504066,636.0650406504066
24633,time since birth [min],5,AKS1099,25,,low cdg cell,645.6860465116279,645.6860465116279
