,uni_par_id,strain,movie_name,replicate,id_colony,id_par,frames,generation,age,cdg_dh,cdg_dl,cdg_norm_dh,cdg_norm_dl,len_dh,len_dl,idc_dh,idc_dl,rel_cdg_hl
13,AKS1095-0-23,AKS1095,AKS1095_TL_01_07,0,5,23,33,2.0,13,121.83720930232558,119.48407643312102,1.0603359368675225,1.0398568782964217,27.708406448364254,43.13351440429688,172,24,0.9806862543661393
14,AKS1095-0-23,AKS1095,AKS1095_TL_01_07,0,5,23,34,2.0,14,122.48584905660375,120.02507836990596,1.0659809778651,1.0445651591145138,28.00913429260254,43.13351440429688,172,24,0.9799097552439661
15,AKS1095-0-23,AKS1095,AKS1095_TL_01_07,0,5,23,35,2.0,15,126.84792626728112,120.9969512195122,1.1039436598106045,1.0530232624673757,28.57979965209961,46.00774383544922,172,24,0.9538740977488245
16,AKS1095-0-23,AKS1095,AKS1095_TL_01_07,0,5,23,36,2.0,16,128.31578947368422,125.16975308641976,1.1167183131128866,1.0893387017510423,29.206029891967773,46.75382995605469,172,24,0.9754820790163967
0,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,34,2.0,0,622.8108108108108,593.438596491228,1.0,0.952839267061944,29.109155654907227,24.038095474243164,32,238,0.952839267061944
1,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,35,2.0,1,615.4612068965517,579.0867052023121,0.9881992993912695,0.9297955256242644,30.012731552124023,24.14039421081543,32,238,0.9408987905547174
2,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,36,2.0,2,605.7941176470588,590.6629213483146,0.9726775886539305,0.9483825763707534,31.34473991394043,24.660886764526367,32,238,0.9750225433724667
3,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,37,2.0,3,621.2248995983936,497.3611111111111,0.9974536228580351,0.7985749484078767,32.24173355102539,24.729007720947266,32,238,0.8006136126105742
4,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,38,2.0,4,627.9427480916031,284.9781420765027,1.0082399617856845,0.4575677511209252,34.12821960449219,25.479341506958008,32,238,0.4538282238987345
5,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,39,2.0,5,642.811320754717,247.16489361702128,1.0321132992503268,0.39685389098376095,34.12399673461914,26.237192153930664,32,238,0.3845061305498291
6,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,40,2.0,6,652.6111111111111,620.1666666666666,1.0478480780728654,0.9957544986402822,35.34294891357422,26.597946166992188,32,238,0.950285179194688
7,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,41,2.0,7,648.3832116788321,588.0160427807486,1.0410596611750038,0.9441326845550989,37.20365524291992,28.00913429260254,32,238,0.9068958483027696
8,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,42,2.0,8,662.5985915492957,584.2020202020202,1.0638842165997198,0.9380087982761129,38.23517990112305,29.204496383666992,32,238,0.8816831602917119
9,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,43,2.0,9,650.7062937062936,582.83,1.0447896574871056,0.9358058496788753,39.1147689819336,29.20589828491211,32,238,0.8956882784709462
10,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,44,2.0,10,691.2277227722773,596.0104166666666,1.1098518374663364,0.9569686433200254,41.880672454833984,29.18445205688477,32,238,0.8622490056913129
11,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,45,2.0,11,699.4304207119741,595.3480392156863,1.1230222863367054,0.9559051141720357,43.2651596069336,29.998918533325195,32,238,0.8511897989933884
12,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,46,2.0,12,700.576802507837,591.4731707317073,1.1248629444883687,0.9496835322458415,44.65336608886719,31.62269592285156,32,238,0.8442659942699013
13,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,47,2.0,13,708.6517857142857,597.0094786729858,1.1378283315148658,0.9585727612784444,46.872169494628906,32.43696975708008,32,238,0.8424581588702694
14,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,48,2.0,14,708.0538243626062,585.0440528634361,1.1368682304034208,0.9393607861459441,48.53626251220703,33.83100891113281,32,238,0.8262705923382251
15,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,49,2.0,15,716.1861111111111,587.4329004329004,1.1499256253736811,0.9431963771922112,49.385345458984375,34.404754638671875,32,238,0.8202238095926498
16,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,50,2.0,16,712.3423913043479,589.1446808510639,1.143754056511928,0.9459448529547545,51.303897857666016,36.03212738037109,32,238,0.8270526758519867
17,AKS1095-0-31,AKS1095,AKS1095_TL_01_07,0,7,31,51,2.0,17,703.0181818181818,590.8884462151394,1.1287828817597954,0.9487446845148481,53.85055541992188,37.20172119140625,32,238,0.8405023675020088
0,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,39,2.0,0,668.5588235294117,659.3963414634146,1.0,0.9862951744206634,25.373449325561523,23.59387969970703,36,274,0.9862951744206633
1,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,40,2.0,1,670.1977401129943,664.3333333333334,1.0024514171766226,0.9936797031953427,26.587217330932617,24.12946128845215,36,274,0.9912497365648051
2,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,41,2.0,2,642.180790960452,641.268156424581,0.9605449339076754,0.9591798565147048,27.457426071166992,25.79356002807617,36,274,0.9985788510825649
3,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,42,2.0,3,646.6402116402116,568.6774193548387,0.9672151333318902,0.8506019206398537,28.118732452392575,27.0180606842041,36,274,0.8794340486688583
4,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,43,2.0,4,674.1,318.5939086294416,1.0082882407285207,0.476538335022701,28.440000534057617,28.318195343017575,36,274,0.47262113726367244
5,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,44,2.0,5,683.5480769230769,279.0974358974359,1.0224202461565535,0.4174613004492905,29.687232971191406,29.06884002685547,36,274,0.408306957944736
6,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,45,2.0,6,683.5190476190476,430.5911330049261,1.0223768254387233,0.6440587093470366,30.952539443969727,30.0,36,274,0.6299621561459567
7,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,46,2.0,7,682.0704225352113,645.5217391304348,1.0202100376664989,0.9655421728227875,31.604829788208008,30.50851249694824,36,274,0.9464150882412883
8,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,47,2.0,8,688.8201754385965,649.5071770334928,1.0303060122701282,0.971503410282819,32.570980072021484,31.05492210388184,36,274,0.9429270514905117
9,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,48,2.0,9,696.9833333333333,654.2110091743119,1.0425160940272462,0.9785391892977259,33.83636474609375,32.242713928222656,36,274,0.9386322138372203
10,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,49,2.0,10,703.4262295081967,665.8430493273543,1.0521530862381192,0.9959378679833728,34.783206939697266,33.110931396484375,36,274,0.9465712556565898
11,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,50,2.0,11,720.9251968503937,679.969696969697,1.0783272488193827,1.017067867536391,35.45823287963867,34.42023468017578,36,274,0.9431903614138821
12,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,51,2.0,12,716.1076923076923,673.1604938271605,1.0711214437755285,1.006882969958359,36.767677307128906,35.467811584472656,36,274,0.9400268996662605
13,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,52,2.0,13,724.054347826087,682.552,1.083007691086488,1.020930359421055,38.9925651550293,36.38987350463867,36,274,0.9426806178974073
14,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,53,2.0,14,725.3097643097643,699.3490196078432,1.0848854861876727,1.0460545803821508,40.852874755859375,37.31487655639648,36,274,0.9642073690726797
15,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,54,2.0,15,717.506329113924,715.954716981132,1.0732134613467696,1.0708926302124189,43.08085632324219,38.22297286987305,36,274,0.9978374934549941
16,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,55,2.0,16,709.3970149253731,708.0327272727272,1.0610839165660415,1.059043276902588,45.69376754760742,39.16468811035156,36,274,0.9980768347992142
17,AKS1095-0-35,AKS1095,AKS1095_TL_01_07,0,8,35,56,2.0,17,688.2275280898876,705.3006756756756,1.0294195572150888,1.054956797895956,47.53892517089844,41.09654998779297,36,274,1.0248074174440145
0,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,22,2.0,0,209.8641304347826,209.53225806451613,1.0,0.9984186322380155,23.49530601501465,19.72787857055664,54,192,0.9984186322380155
1,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,23,2.0,1,207.10416666666663,206.4318181818182,0.9868488065950191,0.9836450743352207,24.352798461914062,20.372989654541016,54,192,0.9967535733555252
2,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,24,2.0,2,202.0765306122449,177.50694444444446,0.9628921826402451,0.8458184067791734,25.21359634399414,21.354965209960938,54,192,0.8784144497465376
3,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,25,2.0,3,203.96019900497512,137.69594594594594,0.9718678393607516,0.656119488645709,26.224031448364254,22.360679626464844,54,192,0.6751118434758302
4,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,26,2.0,4,200.256038647343,141.3877551020408,0.9542175608212123,0.6737109138618544,27.19558334350586,22.76544570922852,54,192,0.70603491438792
5,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,27,2.0,5,196.7867298578199,199.25806451612905,0.9376863471148222,0.9494622263619772,27.782772064208984,23.33452033996582,54,192,1.0125584416189786
6,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,28,2.0,6,198.61214953271028,197.38709677419357,0.9463844494113348,0.9405470880862778,28.174455642700195,24.063034057617188,54,192,0.9938319344440962
7,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,29,2.0,7,194.625,195.0496894409938,0.9273857309335751,0.92940937089584,29.445039749145508,24.696273803710938,54,192,1.0021820908978487
8,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,30,2.0,8,194.18141592920355,195.12345679012347,0.9252720582927219,0.9297608714070367,31.00773811340332,25.479341506958008,54,192,1.004851344071275
9,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,31,2.0,9,189.20434782608692,193.57142857142856,0.9015563900038843,0.9223654760363293,31.044557571411133,26.904617309570312,54,192,1.0230812917119418
10,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,32,2.0,10,190.12033195020743,190.53488372093025,0.9059210430878718,0.9078963771759981,31.952978134155277,27.577163696289062,54,192,1.002180470476095
11,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,33,2.0,11,188.0080971659919,191.43975903614455,0.8958562703235144,0.9122080969221961,33.64696502685547,28.42362403869629,54,192,1.0182527344400643
12,AKS1095-0-53,AKS1095,AKS1095_TL_01_07,0,13,53,34,2.0,12,184.4576923076923,188.6705882352941,0.8789386348469607,0.8990130321194902,35.313899993896484,29.410654067993164,54,192,1.022839361562511
